media_id,file_name,relative_path,captured_date,captured_time,media_type,component_group,specific_component,stage,observed_state,confidence,tags,notes
20260410_152230_gp_tEpRYrgw,20260410_152230_gp_tEpRYrgw.jpg,photos/20260410_152230_gp_tEpRYrgw.jpg,2026-04-10,15:22:30,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_152241,20260410_152241.jpg,photos/20260410_152241.jpg,2026-04-10,15:22:41,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_152241_gp_aPA056wg,20260410_152241_gp_aPA056wg.jpg,photos/20260410_152241_gp_aPA056wg.jpg,2026-04-10,15:22:41,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_152246,20260410_152246.jpg,photos/20260410_152246.jpg,2026-04-10,15:22:46,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_152246_gp_1F9KqbNg,20260410_152246_gp_1F9KqbNg.jpg,photos/20260410_152246_gp_1F9KqbNg.jpg,2026-04-10,15:22:46,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_152305,20260410_152305.jpg,photos/20260410_152305.jpg,2026-04-10,15:23:05,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_152305_gp_VY7q0OAg,20260410_152305_gp_VY7q0OAg.jpg,photos/20260410_152305_gp_VY7q0OAg.jpg,2026-04-10,15:23:05,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_161521,20260410_161521.jpg,photos/20260410_161521.jpg,2026-04-10,16:15:21,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_161521_gp_OdsV8Jfg,20260410_161521_gp_OdsV8Jfg.jpg,photos/20260410_161521_gp_OdsV8Jfg.jpg,2026-04-10,16:15:21,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_161558,20260410_161558.jpg,photos/20260410_161558.jpg,2026-04-10,16:15:58,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_161558_gp_3odCNgEQ,20260410_161558_gp_3odCNgEQ.jpg,photos/20260410_161558_gp_3odCNgEQ.jpg,2026-04-10,16:15:58,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_161919,20260410_161919.jpg,photos/20260410_161919.jpg,2026-04-10,16:19:19,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_161919_gp_xnE3W9nQ,20260410_161919_gp_xnE3W9nQ.jpg,photos/20260410_161919_gp_xnE3W9nQ.jpg,2026-04-10,16:19:19,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_171211,20260410_171211.jpg,photos/20260410_171211.jpg,2026-04-10,17:12:11,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_171211_gp_Uu2biaEA,20260410_171211_gp_Uu2biaEA.jpg,photos/20260410_171211_gp_Uu2biaEA.jpg,2026-04-10,17:12:11,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_181010_gp_ERldjiWQ,20260410_181010_gp_ERldjiWQ.jpg,photos/20260410_181010_gp_ERldjiWQ.jpg,2026-04-10,18:10:10,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_181110_gp_GeFF0hyg,20260410_181110_gp_GeFF0hyg.jpg,photos/20260410_181110_gp_GeFF0hyg.jpg,2026-04-10,18:11:10,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_181117_gp_VkazaU8g,20260410_181117_gp_VkazaU8g.jpg,photos/20260410_181117_gp_VkazaU8g.jpg,2026-04-10,18:11:17,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_181127_gp_JYj0kBtA,20260410_181127_gp_JYj0kBtA.jpg,photos/20260410_181127_gp_JYj0kBtA.jpg,2026-04-10,18:11:27,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_181145_gp_trqziD9w,20260410_181145_gp_trqziD9w.jpg,photos/20260410_181145_gp_trqziD9w.jpg,2026-04-10,18:11:45,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_181153_gp_qrlIG9Jg,20260410_181153_gp_qrlIG9Jg.jpg,photos/20260410_181153_gp_qrlIG9Jg.jpg,2026-04-10,18:11:53,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_182349_gp_GkTmsROg,20260410_182349_gp_GkTmsROg.jpg,photos/20260410_182349_gp_GkTmsROg.jpg,2026-04-10,18:23:49,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_182424_gp_48iqI43w,20260410_182424_gp_48iqI43w.jpg,photos/20260410_182424_gp_48iqI43w.jpg,2026-04-10,18:24:24,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_182733_gp_53YGQ88w,20260410_182733_gp_53YGQ88w.jpg,photos/20260410_182733_gp_53YGQ88w.jpg,2026-04-10,18:27:33,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_182825_gp_Sma4A1tw,20260410_182825_gp_Sma4A1tw.jpg,photos/20260410_182825_gp_Sma4A1tw.jpg,2026-04-10,18:28:25,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_183145_gp_8T8rNHbA,20260410_183145_gp_8T8rNHbA.jpg,photos/20260410_183145_gp_8T8rNHbA.jpg,2026-04-10,18:31:45,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_183545_gp_6REyweSw,20260410_183545_gp_6REyweSw.jpg,photos/20260410_183545_gp_6REyweSw.jpg,2026-04-10,18:35:45,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_184310_gp_iUReC6rw,20260410_184310_gp_iUReC6rw.jpg,photos/20260410_184310_gp_iUReC6rw.jpg,2026-04-10,18:43:10,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_184352_gp_EonAOl1Q,20260410_184352_gp_EonAOl1Q.jpg,photos/20260410_184352_gp_EonAOl1Q.jpg,2026-04-10,18:43:52,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_185317_gp_ZE6FscRQ,20260410_185317_gp_ZE6FscRQ.jpg,photos/20260410_185317_gp_ZE6FscRQ.jpg,2026-04-10,18:53:17,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_185326_gp_sU4VoiEw,20260410_185326_gp_sU4VoiEw.jpg,photos/20260410_185326_gp_sU4VoiEw.jpg,2026-04-10,18:53:26,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_185330,20260410_185330.jpg,photos/20260410_185330.jpg,2026-04-10,18:53:30,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_185331_gp_1xsXqb1w,20260410_185331_gp_1xsXqb1w.jpg,photos/20260410_185331_gp_1xsXqb1w.jpg,2026-04-10,18:53:31,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_185919,20260410_185919.jpg,photos/20260410_185919.jpg,2026-04-10,18:59:19,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_185920_gp_5azmXxKA,20260410_185920_gp_5azmXxKA.jpg,photos/20260410_185920_gp_5azmXxKA.jpg,2026-04-10,18:59:20,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_201518_gp_cmbHWXsQ,20260410_201518_gp_cmbHWXsQ.jpg,photos/20260410_201518_gp_cmbHWXsQ.jpg,2026-04-10,20:15:18,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_202220_gp_U3QfMT6Q,20260410_202220_gp_U3QfMT6Q.jpg,photos/20260410_202220_gp_U3QfMT6Q.jpg,2026-04-10,20:22:20,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_202224_gp_WdlDKm8Q,20260410_202224_gp_WdlDKm8Q.jpg,photos/20260410_202224_gp_WdlDKm8Q.jpg,2026-04-10,20:22:24,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_202228_gp_oYEtAYJQ,20260410_202228_gp_oYEtAYJQ.jpg,photos/20260410_202228_gp_oYEtAYJQ.jpg,2026-04-10,20:22:28,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_202235,20260410_202235.jpg,photos/20260410_202235.jpg,2026-04-10,20:22:35,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_202237_gp_3ukqdjnQ,20260410_202237_gp_3ukqdjnQ.jpg,photos/20260410_202237_gp_3ukqdjnQ.jpg,2026-04-10,20:22:37,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_212304,20260410_212304.jpg,photos/20260410_212304.jpg,2026-04-10,21:23:04,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_212305_gp_OSz8RLcQ,20260410_212305_gp_OSz8RLcQ.jpg,photos/20260410_212305_gp_OSz8RLcQ.jpg,2026-04-10,21:23:05,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_230522,20260410_230522.jpg,photos/20260410_230522.jpg,2026-04-10,23:05:22,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_230524_gp_6KKNNmDA,20260410_230524_gp_6KKNNmDA.jpg,photos/20260410_230524_gp_6KKNNmDA.jpg,2026-04-10,23:05:24,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_230527,20260410_230527.jpg,photos/20260410_230527.jpg,2026-04-10,23:05:27,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260410_230529_gp_S6Puwnqg,20260410_230529_gp_S6Puwnqg.jpg,photos/20260410_230529_gp_S6Puwnqg.jpg,2026-04-10,23:05:29,photo,procurement_inventory,wiring_harness_and_connectors,procurement_reconciliation,bench_prep,high,wiring|connectors|loom|package|part_numbers,
20260411_065030,20260411_065030.jpg,photos/20260411_065030.jpg,2026-04-11,06:50:30,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_065032_gp_nShQBqwA,20260411_065032_gp_nShQBqwA.jpg,photos/20260411_065032_gp_nShQBqwA.jpg,2026-04-11,06:50:32,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_071153,20260411_071153.jpg,photos/20260411_071153.jpg,2026-04-11,07:11:53,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_071155_gp_vFGJ415w,20260411_071155_gp_vFGJ415w.jpg,photos/20260411_071155_gp_vFGJ415w.jpg,2026-04-11,07:11:55,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_071157,20260411_071157.jpg,photos/20260411_071157.jpg,2026-04-11,07:11:57,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_071159_gp_3matxuBg,20260411_071159_gp_3matxuBg.jpg,photos/20260411_071159_gp_3matxuBg.jpg,2026-04-11,07:11:59,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_143125,20260411_143125.jpg,photos/20260411_143125.jpg,2026-04-11,14:31:25,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_143127_gp_ZKLRVwVw,20260411_143127_gp_ZKLRVwVw.jpg,photos/20260411_143127_gp_ZKLRVwVw.jpg,2026-04-11,14:31:27,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_143135,20260411_143135.jpg,photos/20260411_143135.jpg,2026-04-11,14:31:35,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_143136_gp_jEpok4ng,20260411_143136_gp_jEpok4ng.jpg,photos/20260411_143136_gp_jEpok4ng.jpg,2026-04-11,14:31:36,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_143141,20260411_143141.jpg,photos/20260411_143141.jpg,2026-04-11,14:31:41,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_143143_gp_kXn8JZ0w,20260411_143143_gp_kXn8JZ0w.jpg,photos/20260411_143143_gp_kXn8JZ0w.jpg,2026-04-11,14:31:43,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_220207,20260411_220207.jpg,photos/20260411_220207.jpg,2026-04-11,22:02:07,photo,chassis_underside,suspension_or_linkage_mount,underside_inspection,inspection_in_progress,high,suspension|underside,
20260411_220210_gp_YR8onehw,20260411_220210_gp_YR8onehw.jpg,photos/20260411_220210_gp_YR8onehw.jpg,2026-04-11,22:02:10,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260411_220214,20260411_220214.jpg,photos/20260411_220214.jpg,2026-04-11,22:02:14,photo,chassis_underside,suspension_or_linkage_mount,underside_inspection,inspection_in_progress,high,suspension|underside,
20260411_220217_gp_dpH3Q75A,20260411_220217_gp_dpH3Q75A.jpg,photos/20260411_220217_gp_dpH3Q75A.jpg,2026-04-11,22:02:17,photo,procurement_inventory,fuse_distribution_and_power_hardware,procurement_reconciliation,bench_prep,high,fuse_box|power_distribution|electrical|package|part_numbers,
20260412_010623,20260412_010623.jpg,photos/20260412_010623.jpg,2026-04-12,01:06:23,photo,removable_panels,refinished_seat_or_mount_bracket,hardware_refinish,refinished_off_vehicle,medium,bracket|hardware|refinish,
20260412_010626_gp_4bK3TOAg,20260412_010626_gp_4bK3TOAg.jpg,photos/20260412_010626_gp_4bK3TOAg.jpg,2026-04-12,01:06:26,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_010633,20260412_010633.jpg,photos/20260412_010633.jpg,2026-04-12,01:06:33,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_010635_gp_rhjZ65YA,20260412_010635_gp_rhjZ65YA.jpg,photos/20260412_010635_gp_rhjZ65YA.jpg,2026-04-12,01:06:35,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_010644,20260412_010644.jpg,photos/20260412_010644.jpg,2026-04-12,01:06:44,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_010646_gp_vrcJK3ow,20260412_010646_gp_vrcJK3ow.jpg,photos/20260412_010646_gp_vrcJK3ow.jpg,2026-04-12,01:06:46,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_010652,20260412_010652.jpg,photos/20260412_010652.jpg,2026-04-12,01:06:52,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_010653_gp_jaxzr7Eg,20260412_010653_gp_jaxzr7Eg.jpg,photos/20260412_010653_gp_jaxzr7Eg.jpg,2026-04-12,01:06:53,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_010657,20260412_010657.jpg,photos/20260412_010657.jpg,2026-04-12,01:06:57,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_010659_gp_6XtGS3yA,20260412_010659_gp_6XtGS3yA.jpg,photos/20260412_010659_gp_6XtGS3yA.jpg,2026-04-12,01:06:59,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_010713,20260412_010713.jpg,photos/20260412_010713.jpg,2026-04-12,01:07:13,photo,removable_panels,wiper_arm_or_linkage_hardware,hardware_refinish,refinished_off_vehicle,high,wiper|hardware|refinish,
20260412_010714_gp_EVZz4yGw,20260412_010714_gp_EVZz4yGw.jpg,photos/20260412_010714_gp_EVZz4yGw.jpg,2026-04-12,01:07:14,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_215049_gp_gEiIZKzg,20260412_215049_gp_gEiIZKzg.jpg,photos/20260412_215049_gp_gEiIZKzg.jpg,2026-04-12,21:50:49,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_215136,20260412_215136.jpg,photos/20260412_215136.jpg,2026-04-12,21:51:36,photo,engine_bay,engine_bay_overview,stripdown_cataloguing,partially_disassembled,high,engine|bay,
20260412_215138_gp_F42aBJGg,20260412_215138_gp_F42aBJGg.jpg,photos/20260412_215138_gp_F42aBJGg.jpg,2026-04-12,21:51:38,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_215152,20260412_215152.jpg,photos/20260412_215152.jpg,2026-04-12,21:51:52,photo,engine_bay,engine_bay_overview,stripdown_cataloguing,partially_disassembled,high,engine|bay,
20260412_215154_gp_hDRTkV1A,20260412_215154_gp_hDRTkV1A.jpg,photos/20260412_215154_gp_hDRTkV1A.jpg,2026-04-12,21:51:54,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_223216,20260412_223216.jpg,photos/20260412_223216.jpg,2026-04-12,22:32:16,photo,body_exterior,front_panel_lighting_mount_area,removed_parts_cataloguing,panel_removed,high,front_panel|lighting|removed,
20260412_223218_gp_fqniQhNQ,20260412_223218_gp_fqniQhNQ.jpg,photos/20260412_223218_gp_fqniQhNQ.jpg,2026-04-12,22:32:18,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_223534,20260412_223534.jpg,photos/20260412_223534.jpg,2026-04-12,22:35:34,photo,body_exterior,front_panel_headlamp_surround,hardware_refinish,refinished_off_vehicle,high,front_panel|headlamp_surround|refinish,
20260412_223537_gp_kVu8OFJA,20260412_223537_gp_kVu8OFJA.jpg,photos/20260412_223537_gp_kVu8OFJA.jpg,2026-04-12,22:35:37,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260412_223539,20260412_223539.jpg,photos/20260412_223539.jpg,2026-04-12,22:35:39,photo,body_exterior,wing_mirror_set,hardware_refinish,refinished_off_vehicle,high,wing_mirror|mirror_housing|refinish,
20260412_223541_gp_QFRecOgQ,20260412_223541_gp_QFRecOgQ.jpg,photos/20260412_223541_gp_QFRecOgQ.jpg,2026-04-12,22:35:41,photo,removable_panels,refinished_hinges_brackets_and_trim,hardware_refinish,refinished_off_vehicle,high,hardware|refinish|brackets,
20260413_005435,20260413_005435.jpg,photos/20260413_005435.jpg,2026-04-13,00:54:35,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005437_gp_84WzM92A,20260413_005437_gp_84WzM92A.jpg,photos/20260413_005437_gp_84WzM92A.jpg,2026-04-13,00:54:37,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005516,20260413_005516.jpg,photos/20260413_005516.jpg,2026-04-13,00:55:16,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005520_gp_cPf1PDAg,20260413_005520_gp_cPf1PDAg.jpg,photos/20260413_005520_gp_cPf1PDAg.jpg,2026-04-13,00:55:20,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005523,20260413_005523.jpg,photos/20260413_005523.jpg,2026-04-13,00:55:23,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005526_gp_ZYnYrDDg,20260413_005526_gp_ZYnYrDDg.jpg,photos/20260413_005526_gp_ZYnYrDDg.jpg,2026-04-13,00:55:26,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005529,20260413_005529.jpg,photos/20260413_005529.jpg,2026-04-13,00:55:29,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005531_gp_5VurJvdg,20260413_005531_gp_5VurJvdg.jpg,photos/20260413_005531_gp_5VurJvdg.jpg,2026-04-13,00:55:31,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005533,20260413_005533.jpg,photos/20260413_005533.jpg,2026-04-13,00:55:33,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005536_gp_uRDvn2kA,20260413_005536_gp_uRDvn2kA.jpg,photos/20260413_005536_gp_uRDvn2kA.jpg,2026-04-13,00:55:36,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005539,20260413_005539.jpg,photos/20260413_005539.jpg,2026-04-13,00:55:39,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005541_gp_VqPVagSA,20260413_005541_gp_VqPVagSA.jpg,photos/20260413_005541_gp_VqPVagSA.jpg,2026-04-13,00:55:41,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005544,20260413_005544.jpg,photos/20260413_005544.jpg,2026-04-13,00:55:44,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005546_gp_glIC58mQ,20260413_005546_gp_glIC58mQ.jpg,photos/20260413_005546_gp_glIC58mQ.jpg,2026-04-13,00:55:46,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005548,20260413_005548.jpg,photos/20260413_005548.jpg,2026-04-13,00:55:48,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005551_gp_y6PbqNVQ,20260413_005551_gp_y6PbqNVQ.jpg,photos/20260413_005551_gp_y6PbqNVQ.jpg,2026-04-13,00:55:51,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005553,20260413_005553.jpg,photos/20260413_005553.jpg,2026-04-13,00:55:53,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005556_gp_mETmRUJA,20260413_005556_gp_mETmRUJA.jpg,photos/20260413_005556_gp_mETmRUJA.jpg,2026-04-13,00:55:56,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005558,20260413_005558.jpg,photos/20260413_005558.jpg,2026-04-13,00:55:58,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_005601_gp_E3YGYWYA,20260413_005601_gp_E3YGYWYA.jpg,photos/20260413_005601_gp_E3YGYWYA.jpg,2026-04-13,00:56:01,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_010015_gp_MojZAWnA,20260413_010015_gp_MojZAWnA.jpg,photos/20260413_010015_gp_MojZAWnA.jpg,2026-04-13,01:00:15,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_011132,20260413_011132.jpg,photos/20260413_011132.jpg,2026-04-13,01:11:32,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_011134_gp_9vemLPAg,20260413_011134_gp_9vemLPAg.jpg,photos/20260413_011134_gp_9vemLPAg.jpg,2026-04-13,01:11:34,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_011158,20260413_011158.jpg,photos/20260413_011158.jpg,2026-04-13,01:11:58,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
